seqCorp,法人コード,法人の名称,法人の名称フリガナ,法人区分,行政庁,法人番号(JCN),郵便番号,主たる事務所の住所,代表電話番号,代表者の氏名,ホームページアドレス,事業年度,事業の種類,事業の概要,税額控除に係る証明
6886,A010830,公益財団法人長崎県農林水産業担い手育成基金,コウエキザイダンホウジン ナガサキケンノウリンスイサンギョウニナイテイクセイキキン,公益財団法人,長崎県,9310005000781,854-0062,長崎県諫早市小船越町3171番地,0957-25-0031,渋谷 隆秀,http://www.pref.nagasaki.jp/e-nourin/nagasaki-syunou/ninaitekikin.htm,04月01日~03月31日,"勤労意欲のある者に対する就労の支援を目的とする事業、
地域社会の健全な発展を目的とする事業",長崎県において、優れた農林水産業の担い手の育成を図り、本県農林水産業の振興に寄与するため、農林水産業に従事しようとし、又は従事している青年等の就労支援、活動援助を行う。,
6890,A002430,公益財団法人滋賀県農林漁業担い手育成基金,コウエキザイダンホウジンシガケンノウリンギョギョウニナイテイクセイキキン,公益財団法人,滋賀県,2160005009440,520-0807,滋賀県大津市松本1丁目2番20号,077-523-5505,加藤 理,https://shiganou.work/,04月01日~03月31日,"勤労意欲のある者に対する就労の支援を目的とする事業、
地域社会の健全な発展を目的とする事業",地域や農林漁業を担う優れた農林漁業の担い手の確保育成を図るための活動を行うとともに、農地保有の合理化と農業構造改善を推進し、滋賀県農林漁業の振興に寄与する。,
6896,A002552,公益財団法人日本美術刀剣保存協会,コウエキザイダンホウジンニホンビジュツトウケンホゾンキョウカイ,公益財団法人,内閣府,6011005003782,130-0015,東京都墨田区横網1-12-9,03-6284-1000,酒井 忠久,https://www.touken.or.jp,04月01日~03月31日,"学術及び科学技術の振興を目的とする事業、
文化及び芸術の振興を目的とする事業",我が国独自の伝統文化財である刀剣類及び刀装・刀装具の保存・公開及び普及振興を目的に、伝統技術であるそれらの制作技術の伝承事業さらに刀剣制作に必要な材料である玉鋼の製造技術の保存事業を主として行っている,
6897,A010304,公益財団法人東京都医療保健協会,コウエキザイダンホウジン トウキョウトイリョウホケンキョウカイ,公益財団法人,東京都,2011605001727,176-8530,東京都練馬区旭丘1丁目24番1号,03-5988-2200,柳川 達生,https://www.nerima-hosp.or.jp,04月01日~03月31日,"学術及び科学技術の振興を目的とする事業、
高齢者の福祉の増進を目的とする事業、
公衆衛生の向上を目的とする事業、
事故又は災害の防止を目的とする事業、
地域社会の健全な発展を目的とする事業",国民の保健向上に必要な医療をなし、地域医療を担う中核的な組織として貢献し、安全で質の高い医療を提供するための科学的管理手法の研究開発・実践のために医療・介護施設および研究所の設置経営,
6898,A019980,公益財団法人福島県交通遺児奨学基金協会,コウエキザイダンホウジンフクシマケンコウツウイジショウガクキキンキョウカイ,公益財団法人,福島県,5380005000184,960-8670,福島県福島市杉妻町2番16号福島県生活交通課内,024-521-7158,代表理事 内堀 雅雄,https://www.pref.fukushima.lg.jp/sec/16005d/koutsuuiji.html,04月01日~03月31日,児童又は青少年の健全な育成を目的とする事業,福島県における交通遺児及び、父母等が交通事故により重度の後遺障がい者となった児童(以下「交通遺児等」という。)の健やかな成長と勉学の励みとするため、交通遺児等に対する救済事業を行い、もって交通遺児等の健全な育成に寄与する。,税額控除に係る証明書
6899,A002626,公益財団法人原子力バックエンド推進センター,コウエキザイダンホウジンゲンシリョクバックエンドスイシンセンター,公益財団法人,内閣府,9010405002771,135-0033,東京都江東区深川1丁目1番5号和倉ビル,03-6240-3531,泉田 龍男,https://randec.securesite.jp,04月01日~03月31日,"学術及び科学技術の振興を目的とする事業、
地球環境の保全又は自然環境の保護及び整備を目的とする事業",大学・民間企業等から発生する放射性廃棄物等の処理・処分の原子力バックエンドに関する事業の実施、調査研究及び成果普及、並びにコンサルティングを通じ、地球環境の保全に努め、もって科学技術の発展に寄与する。,
6904,A010220,公益財団法人群馬県スポーツ協会,コウエキザイダンホウジングンマケンスポーツキョウカイ,公益財団法人,群馬県,9070005001144,371-0047,群馬県前橋市関根町800番地,027-234-5555,遠藤 祐司,http://www.gunma-sports.or.jp/,04月01日~03月31日,"児童又は青少年の健全な育成を目的とする事業、
教育、スポーツ等を通じて国民の心身の健全な発達に寄与し、又は豊かな人間性を涵養することを目的とする事業、
地域社会の健全な発展を目的とする事業",群馬県におけるスポーツ団体の統一組織として、県内のスポーツの健全なる普及発展を図り、生涯スポーツの推進と競技力向上及び健康・体力の保持増進を総合的に推進し、明るく豊かなスポーツ健康立県を実現する。,
6905,A002965,公益財団法人三菱UFJ環境財団,コウエキザイダンホウジンミツビシユーエフジェイカンキョウザイダン,公益財団法人,内閣府,9010405010601,105-0014,東京都港区芝2丁目4番3号三菱東京UFJ銀行芝ビル三菱東京UFJ銀行芝ビル,03-5730-0337,沖原 隆宗,https://www.muef.or.jp/muef/,04月01日~03月31日,地球環境の保全又は自然環境の保護及び整備を目的とする事業,"・植樹、学校ビオトープづくり、里山保全を支援する環境保全整備事業
・みどりの絵コンクール、大学向け寄附講座、環境問題映画会、啓発図書発行の環境教育事業
・「水源の森」等での自然体験活動事業",
6912,A002746,公益財団法人高麗美術館,コウエキザイダンホウジン コウライビジュツカン,公益財団法人,京都府,4130005012890,603-8108,京都府京都市北区紫竹上岸町15番地,075-491-1192,鄭 喜斗,http://www.koryomuseum.or.jp/,04月01日~03月31日,"文化及び芸術の振興を目的とする事業、
国際相互理解の促進及び開発途上にある海外の地域に対する経済協力を目的とする事業",朝鮮・韓国の美術工芸品を始めとする文化財及び関連資料の収集・研究・公開・展示・普及・啓発,
6913,A010520,公益財団法人雲浜奨学会,コウエキザイダンホウジンウンピンショウガクカイ,公益財団法人,東京都,8010905002388,156-0043,東京都世田谷区松原2丁目34番6号,03-3327-7800,中島 嘉文,https://www.unpin.jp/,04月01日~03月31日,児童又は青少年の健全な育成を目的とする事業,主たる事業は福井県の高校出身者を対象とする学生寮「講正学舎」の運営,
6918,A010270,公益財団法人内町敬老育英会,コウエキザイダンホウジン ウチマチケイロウイクエイカイ,公益財団法人,徳島県,7480005005898,770-0844,徳島県徳島市中通町三丁目5番地1,088-625-1020,泊 健一,,04月01日~03月31日,"高齢者の福祉の増進を目的とする事業、
児童又は青少年の健全な育成を目的とする事業",敬老及び育英に関する事業を通して徳島市内町地区の発展に寄与するため、同地区において高齢者の慰労及び表彰、小・中学校に対する助成等の事業を行う。,
6925,A002178,公益財団法人長岡技術科学大学技術開発教育研究振興会,コウエキザイダンホウジンナガオカギジュツカガクダイガクギジュツカイハツキョウイクケンキュウシンコウカイ,公益財団法人,内閣府,6110005014763,940-2137,新潟県長岡市上富岡町字長峰1603番地1,0258-46-5455,吉井 剛,https://fartun.org,04月01日~03月31日,学術及び科学技術の振興を目的とする事業,"工学系の高等教育研究機関に属する若手研究者、学生等に対する教育研究助成及び、
教育研究機関と産業界、地域社会等との連携交流を行う。",【証明】公益財団法人長岡技術科学大学技術開発教育研究振興会〔税額控除〕
6927,A002378,公益財団法人東洋食品研究所,コウエキザイダンホウジン トウヨウショクヒンケンキュウショ,公益財団法人,内閣府,5140005019026,666-0026,兵庫県川西市南花屋敷4丁目23番2号,072-740-3300,難波 誠,https://www.shokuken.or.jp/,04月01日~03月31日,"学術及び科学技術の振興を目的とする事業、
文化及び芸術の振興を目的とする事業",食品に関する研究・技術開発ならびに調査を行い、併せて食品科学の研究と教育を広く助成しもって学術、科学技術の発展に寄与する事業及び文化的建築物、歴史的史料(高碕達之助に関する)の維持公開をもって地域社会の文化の発展に寄与する事業,
